timestamp,open,high,low,close,volume
2024-06-17,0.3776,0.3776,0.3776,0.3776,0
2024-06-14,0.3777,0.3777,0.3776,0.3776,1325
2024-06-13,2.0000,2.0000,2.0000,2.0000,0
2024-06-12,2.0000,2.0000,2.0000,2.0000,44
2024-06-11,2.0000,2.0000,2.0000,2.0000,0
2024-06-10,2.0000,2.0000,2.0000,2.0000,0
2024-06-07,2.0000,2.0000,2.0000,2.0000,0
2024-06-06,2.0000,2.0000,2.0000,2.0000,69
2024-06-05,2.0000,2.0000,2.0000,2.0000,0
2024-06-04,2.0000,2.0000,2.0000,2.0000,0
2024-06-03,2.0000,2.0000,2.0000,2.0000,0
2024-05-31,2.0000,2.0000,2.0000,2.0000,69
2024-05-30,2.0000,2.0000,2.0000,2.0000,0
2024-05-29,2.0000,2.0000,2.0000,2.0000,0
2024-05-28,2.0000,2.0000,2.0000,2.0000,0
2024-05-24,2.0000,2.0000,2.0000,2.0000,0
2024-05-23,2.0000,2.0000,2.0000,2.0000,0
2024-05-22,2.0000,2.0000,2.0000,2.0000,0
2024-05-21,2.0000,2.0000,2.0000,2.0000,824
2024-05-20,1.5000,1.9500,1.5000,1.9500,1856
2024-05-17,1.5000,1.5000,1.5000,1.5000,0
2024-05-16,1.5000,1.5000,1.5000,1.5000,0
2024-05-15,1.5000,1.5000,1.5000,1.5000,0
2024-05-14,1.3100,1.5000,1.3100,1.5000,4530
2024-05-13,0.9870,1.0000,0.9870,1.0000,2772
2024-05-10,0.1000,0.1000,0.1000,0.1000,48
2024-05-09,0.1000,0.1000,0.1000,0.1000,25
2024-05-08,0.0100,0.1000,0.0100,0.1000,210531
2024-05-07,0.2000,0.2000,0.2000,0.2000,0
2024-05-06,0.2000,0.2000,0.2000,0.2000,8356
2024-05-03,0.2500,0.2500,0.2500,0.2500,1937
2024-05-02,0.6500,0.6500,0.6500,0.6500,0
2024-05-01,0.6500,0.6500,0.6500,0.6500,0
2024-04-30,0.6500,0.6500,0.6500,0.6500,0
2024-04-29,0.6500,0.6500,0.6500,0.6500,0
2024-04-26,0.6500,0.6500,0.6500,0.6500,0
2024-04-25,0.6500,0.6500,0.6500,0.6500,0
2024-04-24,0.6500,0.6500,0.6500,0.6500,0
2024-04-23,0.6500,0.6500,0.6500,0.6500,1
2024-04-22,0.6500,0.6500,0.6500,0.6500,0
2024-04-19,0.6500,0.6500,0.6500,0.6500,32
2024-04-18,0.6500,0.6500,0.6500,0.6500,0
2024-04-17,0.6500,0.6500,0.6500,0.6500,929
2024-04-16,0.9000,0.9000,0.9000,0.9000,0
2024-04-15,0.9000,0.9000,0.9000,0.9000,42
2024-04-12,0.9000,0.9000,0.9000,0.9000,0
2024-04-11,0.9000,0.9000,0.9000,0.9000,0
2024-04-10,0.9000,0.9000,0.9000,0.9000,0
2024-04-09,0.9000,0.9000,0.9000,0.9000,0
2024-04-08,0.9000,0.9000,0.9000,0.9000,0
2024-04-05,0.9000,0.9000,0.9000,0.9000,0
2024-04-04,0.9000,0.9000,0.9000,0.9000,14
2024-04-03,0.9000,0.9000,0.9000,0.9000,3002
2024-04-02,0.9528,0.9528,0.9528,0.9528,0
2024-04-01,0.9528,0.9528,0.9528,0.9528,11
2024-03-28,0.9528,0.9528,0.9528,0.9528,8
2024-03-27,0.9528,0.9528,0.9528,0.9528,0
2024-03-26,0.9528,0.9528,0.9528,0.9528,0
2024-03-25,0.9528,0.9528,0.9528,0.9528,12
2024-03-22,0.9528,0.9528,0.9528,0.9528,0
2024-03-21,0.9528,0.9528,0.9528,0.9528,0
2024-03-20,0.9528,0.9528,0.9528,0.9528,0
2024-03-19,0.9528,0.9528,0.9528,0.9528,0
2024-03-18,0.9528,0.9528,0.9528,0.9528,0
2024-03-15,0.9528,0.9528,0.9528,0.9528,0
2024-03-14,0.9528,0.9528,0.9528,0.9528,0
2024-03-13,0.9528,0.9528,0.9528,0.9528,0
2024-03-12,0.9528,0.9528,0.9528,0.9528,0
2024-03-11,0.9528,0.9528,0.9528,0.9528,0
2024-03-08,0.9528,0.9528,0.9528,0.9528,0
2024-03-07,0.9528,0.9528,0.9528,0.9528,2
2024-03-06,0.9528,0.9528,0.9528,0.9528,0
2024-03-05,0.9528,0.9528,0.9528,0.9528,0
2024-03-04,0.9528,0.9528,0.9528,0.9528,0
2024-03-01,0.9528,0.9528,0.9528,0.9528,0
2024-02-29,0.9528,0.9528,0.9528,0.9528,0
2024-02-28,0.9528,0.9528,0.9528,0.9528,0
2024-02-27,0.9528,0.9528,0.9528,0.9528,4
2024-02-26,0.9528,0.9528,0.9528,0.9528,151
2024-02-23,0.9600,0.9600,0.9600,0.9600,432
2024-02-22,0.9500,0.9500,0.9500,0.9500,2
2024-02-21,0.9500,0.9500,0.9500,0.9500,11
2024-02-20,0.9500,0.9500,0.9500,0.9500,0
2024-02-16,0.9500,0.9500,0.9500,0.9500,0
2024-02-15,0.9500,0.9500,0.9500,0.9500,0
2024-02-14,0.9500,0.9500,0.9500,0.9500,0
2024-02-13,0.9500,0.9500,0.9500,0.9500,0
2024-02-12,0.9500,0.9500,0.9500,0.9500,0
2024-02-09,0.9500,0.9500,0.9500,0.9500,0
2024-02-08,0.9500,0.9500,0.9500,0.9500,0
2024-02-07,0.9500,0.9500,0.9500,0.9500,0
2024-02-06,0.9500,0.9500,0.9500,0.9500,0
2024-02-05,0.9500,0.9500,0.9500,0.9500,0
2024-02-02,0.9500,0.9500,0.9500,0.9500,0
2024-02-01,0.9500,0.9500,0.9500,0.9500,0
2024-01-31,0.9500,0.9500,0.9500,0.9500,0
2024-01-30,0.9500,0.9500,0.9500,0.9500,6
2024-01-29,0.9500,0.9500,0.9500,0.9500,0
2024-01-26,0.9500,0.9500,0.9500,0.9500,0
2024-01-25,0.9500,0.9500,0.9500,0.9500,0
2024-01-24,0.9500,0.9500,0.9500,0.9500,0
2024-01-23,0.9500,0.9500,0.9500,0.9500,0
2024-01-22,0.9500,0.9500,0.9500,0.9500,0
2024-01-19,0.9500,0.9500,0.9500,0.9500,0
2024-01-18,0.9500,0.9500,0.9500,0.9500,0
2024-01-17,0.9500,0.9500,0.9500,0.9500,1
2024-01-16,0.9500,0.9500,0.9500,0.9500,0
2024-01-12,0.9500,0.9500,0.9500,0.9500,0
2024-01-11,0.9500,0.9500,0.9500,0.9500,2
2024-01-10,0.9500,0.9500,0.9500,0.9500,0
2024-01-09,0.9500,0.9500,0.9500,0.9500,0
2024-01-08,0.9500,0.9500,0.9500,0.9500,0
2024-01-05,0.9500,0.9500,0.9500,0.9500,0
2024-01-04,0.9500,0.9500,0.9500,0.9500,0
2024-01-03,0.9500,0.9500,0.9500,0.9500,10
2024-01-02,0.9500,0.9500,0.9500,0.9500,0
2023-12-29,0.9500,0.9500,0.9500,0.9500,0
2023-12-28,0.9500,0.9500,0.9500,0.9500,0
2023-12-27,0.9500,0.9500,0.9500,0.9500,0
2023-12-26,0.9500,0.9500,0.9500,0.9500,1
2023-12-22,0.9500,0.9500,0.9500,0.9500,0
2023-12-21,0.9500,0.9500,0.9500,0.9500,181
2023-12-20,0.9000,0.9000,0.9000,0.9000,0
2023-12-19,0.9000,0.9000,0.9000,0.9000,0
2023-12-18,0.9000,0.9000,0.9000,0.9000,43
2023-12-15,0.9000,0.9000,0.9000,0.9000,0
2023-12-14,0.9000,0.9000,0.9000,0.9000,0
2023-12-13,0.9000,0.9000,0.9000,0.9000,0
2023-12-12,0.9000,0.9000,0.9000,0.9000,0
2023-12-11,1.0000,1.0000,0.9000,0.9000,5700
2023-12-08,1.0000,1.0000,1.0000,1.0000,0
2023-12-07,1.0000,1.0000,1.0000,1.0000,0
2023-12-06,1.0000,1.0000,1.0000,1.0000,110
2023-12-05,1.0000,1.0000,1.0000,1.0000,0
2023-12-04,1.0000,1.0000,1.0000,1.0000,0
2023-12-01,1.0000,1.0000,1.0000,1.0000,110
2023-11-30,1.1000,1.1000,1.1000,1.1000,0
2023-11-29,1.1000,1.1000,1.1000,1.1000,0
2023-11-28,1.1000,1.1000,1.1000,1.1000,0
2023-11-27,1.1000,1.1000,1.1000,1.1000,0
2023-11-24,1.1000,1.1000,1.1000,1.1000,0
2023-11-22,1.1000,1.1000,1.1000,1.1000,0
2023-11-21,1.1000,1.1000,1.1000,1.1000,0
2023-11-20,1.1000,1.1000,1.1000,1.1000,0
2023-11-17,1.1000,1.1000,1.1000,1.1000,0
2023-11-16,1.1000,1.1000,1.1000,1.1000,0
2023-11-15,1.1000,1.1000,1.1000,1.1000,0
2023-11-14,1.1000,1.1000,1.1000,1.1000,2
2023-11-13,1.1000,1.1000,1.1000,1.1000,2002
2023-11-10,1.1000,1.1000,1.1000,1.1000,4436
2023-11-09,1.1000,1.1000,1.1000,1.1000,4
2023-11-08,1.1000,1.1000,1.1000,1.1000,0
2023-11-07,1.1000,1.1000,1.1000,1.1000,0
2023-11-06,1.1000,1.1000,1.1000,1.1000,22
2023-11-03,1.1000,1.1000,1.1000,1.1000,47
2023-11-02,1.1000,1.1000,1.1000,1.1000,5
2023-11-01,1.1000,1.1000,1.1000,1.1000,0
2023-10-31,1.0300,1.1000,1.0000,1.1000,2817
2023-10-30,1.7500,1.7500,1.7500,1.7500,0
2023-10-27,1.7500,1.7500,1.7500,1.7500,0
2023-10-26,1.7500,1.7500,1.7500,1.7500,0
2023-10-25,1.7500,1.7500,1.7500,1.7500,0
2023-10-24,1.6000,1.7500,1.6000,1.7500,353
2023-10-23,1.1000,1.1000,1.1000,1.1000,35
2023-10-20,1.1000,1.1000,1.1000,1.1000,79
2023-10-19,1.1000,1.1000,1.1000,1.1000,0
2023-10-18,1.1000,1.1000,1.1000,1.1000,0
2023-10-17,1.1000,1.1000,1.1000,1.1000,500
2023-10-16,1.0000,1.0000,1.0000,1.0000,0
2023-10-13,1.0000,1.0000,1.0000,1.0000,1
2023-10-12,1.0000,1.0000,1.0000,1.0000,30
2023-10-11,1.0000,1.0000,1.0000,1.0000,0
2023-10-10,1.0000,1.0000,1.0000,1.0000,0
2023-10-09,1.0000,1.0000,1.0000,1.0000,0
2023-10-06,1.0000,1.0000,1.0000,1.0000,100
2023-10-05,1.1100,1.1100,1.1100,1.1100,66
2023-10-04,1.1100,1.1100,1.1100,1.1100,200
2023-10-03,1.1000,1.1000,1.1000,1.1000,2
2023-10-02,1.1000,1.1000,1.1000,1.1000,0
2023-09-29,1.1000,1.1000,1.1000,1.1000,200
2023-09-28,1.1000,1.1000,1.1000,1.1000,11
2023-09-27,1.0100,1.1000,1.0100,1.1000,1101
2023-09-26,1.0000,1.0000,1.0000,1.0000,0
2023-09-25,1.0000,1.0000,1.0000,1.0000,156
2023-09-22,1.0000,1.0000,1.0000,1.0000,2202
2023-09-21,1.2500,1.2500,1.2500,1.2500,0
2023-09-20,1.2500,1.2500,1.2500,1.2500,10
2023-09-19,1.2500,1.2500,1.2500,1.2500,1
2023-09-18,1.2500,1.2500,1.2500,1.2500,0
2023-09-15,1.2500,1.2500,1.2500,1.2500,8
2023-09-14,1.2500,1.2500,1.2500,1.2500,0
2023-09-13,1.2500,1.2500,1.2500,1.2500,4
2023-09-12,1.2500,1.2500,1.2500,1.2500,0
2023-09-11,1.2500,1.2500,1.2500,1.2500,0
2023-09-08,1.2500,1.2500,1.2500,1.2500,0
2023-09-07,1.2500,1.2500,1.2500,1.2500,0
2023-09-06,1.2500,1.2500,1.2500,1.2500,0
2023-09-05,1.2500,1.2500,1.2500,1.2500,0
2023-09-01,1.2500,1.2500,1.2500,1.2500,0
2023-08-31,1.2500,1.2500,1.2500,1.2500,0
2023-08-30,1.2500,1.2500,1.2500,1.2500,0
2023-08-29,1.2500,1.2500,1.2500,1.2500,0
2023-08-28,1.2500,1.2500,1.2500,1.2500,27
2023-08-25,1.2500,1.2500,1.2500,1.2500,0
2023-08-24,1.2500,1.2500,1.2500,1.2500,0
2023-08-23,1.2500,1.2500,1.2500,1.2500,22
2023-08-22,1.4100,1.4400,1.2500,1.2500,900
2023-08-21,1.4000,1.4400,1.4000,1.4400,1000
2023-08-18,1.4500,1.4500,1.4500,1.4500,53
2023-08-17,1.4500,1.4500,1.4500,1.4500,0
2023-08-16,1.4500,1.4500,1.4500,1.4500,1001
2023-08-15,1.8500,1.8500,1.8500,1.8500,0
2023-08-14,1.8500,1.8500,1.8500,1.8500,0
2023-08-11,1.8500,1.8500,1.8500,1.8500,0
2023-08-10,1.8500,1.8500,1.8500,1.8500,0
2023-08-09,1.8500,1.8500,1.8500,1.8500,0
2023-08-08,1.8500,1.8500,1.8500,1.8500,12
2023-08-07,1.8500,1.8500,1.8500,1.8500,0
2023-08-04,1.8500,1.8500,1.8500,1.8500,0
2023-08-03,1.8500,1.8500,1.8500,1.8500,0
2023-08-02,1.8500,1.8500,1.8500,1.8500,0
2023-08-01,1.8500,1.8500,1.8500,1.8500,0
2023-07-31,1.8500,1.8500,1.8500,1.8500,0
2023-07-28,1.8500,1.8500,1.8500,1.8500,0
2023-07-27,1.8500,1.8500,1.8500,1.8500,0
2023-07-26,1.8500,1.8500,1.8500,1.8500,0
2023-07-25,1.8500,1.8500,1.8500,1.8500,2
2023-07-24,1.8500,1.8500,1.8500,1.8500,0
2023-07-21,1.8500,1.8500,1.8500,1.8500,0
2023-07-20,1.8500,1.8500,1.8500,1.8500,0
2023-07-19,1.8500,1.8500,1.8500,1.8500,39
2023-07-18,1.8500,1.8500,1.8500,1.8500,0
2023-07-17,1.8500,1.8500,1.8500,1.8500,18
2023-07-14,1.8500,1.8500,1.8500,1.8500,0
2023-07-13,1.7500,1.8500,1.7500,1.8500,1891
2023-07-12,1.1500,1.1500,1.1500,1.1500,11
2023-07-11,1.1500,1.1500,1.1500,1.1500,44
2023-07-10,1.1500,1.1500,1.1500,1.1500,0
2023-07-07,1.1500,1.1500,1.1500,1.1500,0
2023-07-06,1.1500,1.1500,1.1500,1.1500,0
2023-07-05,1.1500,1.1500,1.1500,1.1500,0
2023-07-03,1.1500,1.1500,1.1500,1.1500,0
2023-06-30,1.2500,1.2500,1.1300,1.1500,5852
2023-06-29,1.5000,1.5000,1.5000,1.5000,0
2023-06-28,1.5100,1.5500,1.5000,1.5000,1015
2023-06-27,1.7000,1.7000,1.7000,1.7000,0
2023-06-26,1.7000,1.7000,1.7000,1.7000,3
2023-06-23,1.7000,1.7000,1.7000,1.7000,0
2023-06-22,1.7000,1.7000,1.7000,1.7000,0
2023-06-21,1.7000,1.7000,1.7000,1.7000,0
2023-06-20,1.5000,1.7000,1.5000,1.7000,1507
2023-06-16,1.7000,1.7000,1.7000,1.7000,2
2023-06-15,1.7000,1.7000,1.7000,1.7000,0
2023-06-14,1.7000,1.7000,1.7000,1.7000,20
2023-06-13,1.7000,1.7000,1.7000,1.7000,0
2023-06-12,1.7000,1.7000,1.7000,1.7000,0
2023-06-09,1.7000,1.7000,1.7000,1.7000,0
2023-06-08,1.7000,1.7000,1.7000,1.7000,0
2023-06-07,1.7000,1.7000,1.7000,1.7000,0
2023-06-06,1.7000,1.7000,1.7000,1.7000,0
2023-06-05,1.7000,1.7000,1.7000,1.7000,0
2023-06-02,1.7000,1.7000,1.7000,1.7000,6
2023-06-01,1.7000,1.7000,1.7000,1.7000,0
2023-05-31,1.7000,1.7000,1.7000,1.7000,0
2023-05-30,1.7000,1.7000,1.7000,1.7000,0
2023-05-26,1.7000,1.7000,1.7000,1.7000,0
2023-05-25,1.7000,1.7000,1.7000,1.7000,50
2023-05-24,1.7000,1.7000,1.7000,1.7000,0
2023-05-23,1.7000,1.7000,1.7000,1.7000,820
2023-05-22,0.7600,1.7000,0.7600,1.7000,1260
2023-05-19,1.7500,1.7500,1.7500,1.7500,0
2023-05-18,1.7500,1.7500,1.7500,1.7500,0
2023-05-17,1.0100,1.0100,1.0100,1.0100,60
2023-05-16,1.0100,1.0100,1.0100,1.0100,0
2023-05-15,1.0100,1.0100,1.0100,1.0100,0
2023-05-12,1.0100,1.0100,1.0100,1.0100,0
2023-05-11,1.0100,1.0100,1.0100,1.0100,60
2023-05-10,1.0100,1.0100,1.0100,1.0100,6
2023-05-09,1.0100,1.0100,1.0100,1.0100,1319
2023-05-08,1.0100,1.0100,1.0100,1.0100,0
2023-05-05,1.0100,1.0100,1.0100,1.0100,0
2023-05-04,1.0100,1.0100,1.0100,1.0100,0
2023-05-03,1.0100,1.0100,1.0100,1.0100,0
2023-05-02,1.0100,1.0100,1.0100,1.0100,0
2023-05-01,1.0100,1.0100,1.0100,1.0100,120
2023-04-28,1.6200,1.6200,1.6200,1.6200,0
2023-04-27,1.6200,1.6200,1.6200,1.6200,0
2023-04-26,1.6200,1.6200,1.6200,1.6200,7
2023-04-25,1.6200,1.6200,1.6200,1.6200,5
2023-04-24,1.6200,1.6200,1.6200,1.6200,5
2023-04-21,1.6200,1.6200,1.6200,1.6200,0
2023-04-20,1.6200,1.6200,1.6200,1.6200,1
2023-04-19,1.6200,1.6200,1.6200,1.6200,0
2023-04-18,1.6200,1.6200,1.6200,1.6200,0
2023-04-17,1.6200,1.6200,1.6200,1.6200,12
2023-04-14,1.6200,1.6200,1.6200,1.6200,0
2023-04-13,1.6200,1.6200,1.6200,1.6200,0
2023-04-12,1.6200,1.6200,1.6200,1.6200,0
2023-04-11,1.6200,1.6200,1.6200,1.6200,0
2023-04-10,1.6200,1.6200,1.6200,1.6200,12
2023-04-06,1.6200,1.6200,1.6200,1.6200,0
2023-04-05,1.6200,1.6200,1.6200,1.6200,0
2023-04-04,1.6200,1.6200,1.6200,1.6200,0
2023-04-03,1.6200,1.6200,1.6200,1.6200,0
2023-03-31,1.6200,1.6200,1.6200,1.6200,0
2023-03-30,1.6200,1.6200,1.6200,1.6200,0
2023-03-29,1.6200,1.6200,1.6200,1.6200,0
2023-03-28,1.6200,1.6200,1.6200,1.6200,6
2023-03-27,1.6200,1.6200,1.6200,1.6200,54
2023-03-24,1.6200,1.6200,1.6200,1.6200,0
2023-03-23,1.6200,1.6200,1.6200,1.6200,0
2023-03-22,1.6200,1.6200,1.6200,1.6200,1
2023-03-21,1.6200,1.6200,1.6200,1.6200,124
2023-03-20,1.6100,1.6100,1.6100,1.6100,0
2023-03-17,1.6100,1.6100,1.6100,1.6100,0
2023-03-16,1.6100,1.6100,1.6100,1.6100,0
2023-03-15,1.6100,1.6100,1.6100,1.6100,0
2023-03-14,1.6100,1.6100,1.6100,1.6100,44
2023-03-13,1.6100,1.6100,1.6100,1.6100,0
2023-03-10,1.6100,1.6100,1.6100,1.6100,0
2023-03-09,1.6100,1.6100,1.6100,1.6100,0
2023-03-08,1.7375,1.7375,1.6100,1.6100,971
2023-03-07,1.6000,1.6000,1.6000,1.6000,0
2023-03-06,1.6000,1.6000,1.6000,1.6000,28
2023-03-03,1.6000,1.6000,1.6000,1.6000,0
2023-03-02,1.6000,1.6000,1.6000,1.6000,0
2023-03-01,1.6000,1.6000,1.6000,1.6000,0
2023-02-28,1.6000,1.6000,1.6000,1.6000,9
2023-02-27,1.6000,1.6000,1.6000,1.6000,3
2023-02-24,1.6000,1.6000,1.6000,1.6000,0
2023-02-23,1.6000,1.6000,1.6000,1.6000,1
2023-02-22,1.6000,1.6000,1.6000,1.6000,0
2023-02-21,1.6000,1.6000,1.6000,1.6000,34
2023-02-17,1.6000,1.6000,1.6000,1.6000,0
2023-02-16,1.6000,1.6000,1.6000,1.6000,2
2023-02-15,1.6000,1.6000,1.6000,1.6000,0
2023-02-14,1.6000,1.6000,1.6000,1.6000,0
2023-02-13,1.6000,1.6000,1.6000,1.6000,0
2023-02-10,1.6000,1.6000,1.6000,1.6000,23
2023-02-09,1.6000,1.6000,1.6000,1.6000,0
2023-02-08,1.6000,1.6000,1.6000,1.6000,0
2023-02-07,1.6000,1.6000,1.6000,1.6000,0
2023-02-06,1.6000,1.6000,1.6000,1.6000,1
2023-02-03,1.6000,1.6000,1.6000,1.6000,0
2023-02-02,1.6000,1.6000,1.6000,1.6000,0
2023-02-01,1.6000,1.6000,1.6000,1.6000,0
2023-01-31,1.6000,1.6000,1.6000,1.6000,30
2023-01-30,1.6000,1.6000,1.6000,1.6000,0
2023-01-27,1.6000,1.6000,1.6000,1.6000,0
2023-01-26,1.6000,1.6000,1.6000,1.6000,4
2023-01-25,1.6000,1.6000,1.6000,1.6000,0
2023-01-24,1.6000,1.6000,1.6000,1.6000,100
2023-01-23,2.5000,2.5000,2.5000,2.5000,20
2023-01-20,2.5000,2.5000,2.5000,2.5000,0
2023-01-19,2.5000,2.5000,2.5000,2.5000,1
2023-01-18,2.5000,2.5000,2.5000,2.5000,12
2023-01-17,2.5000,2.5000,2.5000,2.5000,5
2023-01-13,3.0000,3.1200,2.5000,2.5000,760
2023-01-12,3.0000,3.0000,3.0000,3.0000,0
2023-01-11,3.0000,3.0000,3.0000,3.0000,0
2023-01-10,3.0000,3.0000,3.0000,3.0000,6
2023-01-09,3.0000,3.0000,3.0000,3.0000,0
2023-01-06,3.0000,3.0000,3.0000,3.0000,0
2023-01-05,3.0000,3.0000,3.0000,3.0000,181
2023-01-04,2.9500,2.9500,2.9500,2.9500,29
2023-01-03,2.9500,2.9500,2.9500,2.9500,418
2022-12-30,2.0000,2.0000,2.0000,2.0000,20
2022-12-29,2.0000,2.0000,2.0000,2.0000,171
2022-12-28,2.0000,2.0000,2.0000,2.0000,2
2022-12-27,2.0000,2.0000,2.0000,2.0000,200
2022-12-23,2.0000,2.0000,2.0000,2.0000,100
2022-12-22,2.0000,2.0000,2.0000,2.0000,12
2022-12-21,2.0000,2.0000,2.0000,2.0000,14
2022-12-20,2.0000,2.0000,2.0000,2.0000,0
2022-12-19,1.7500,3.0000,1.7500,2.0000,634
2022-12-16,1.3100,1.3100,1.3100,1.3100,39
2022-12-15,1.3100,1.3100,1.3100,1.3100,40
2022-12-14,1.3100,1.3100,1.3100,1.3100,0
2022-12-13,1.3100,1.3100,1.3100,1.3100,0
2022-12-12,1.3100,1.3100,1.3100,1.3100,1
2022-12-09,1.3100,1.3100,1.3100,1.3100,0
2022-12-08,1.3100,1.3100,1.3100,1.3100,317
2022-12-07,1.9000,1.9000,1.9000,1.9000,0
2022-12-06,1.9000,1.9000,1.9000,1.9000,0
2022-12-05,1.9000,1.9000,1.9000,1.9000,0
2022-12-02,1.9000,1.9000,1.9000,1.9000,6
2022-12-01,2.5000,2.5000,1.9000,1.9000,900
2022-11-30,1.5840,1.5840,1.5840,1.5840,0
2022-11-29,1.5840,1.5840,1.5840,1.5840,0
2022-11-28,1.5840,1.5840,1.5840,1.5840,0
2022-11-25,1.5840,1.5840,1.5840,1.5840,33
2022-11-23,1.5840,1.5840,1.5840,1.5840,2
2022-11-22,1.5840,1.5840,1.5840,1.5840,0
2022-11-21,1.5840,1.5840,1.5840,1.5840,0
2022-11-18,1.2500,1.6000,1.2500,1.5840,710
2022-11-17,1.2500,1.2500,1.2500,1.2500,2
2022-11-16,1.2500,1.2500,1.2500,1.2500,223
2022-11-15,1.2500,1.2500,1.2500,1.2500,600
2022-11-14,1.1500,1.3500,1.0000,1.2500,2014
2022-11-11,1.1500,1.1500,1.1500,1.1500,200
2022-11-10,1.6000,1.6000,1.6000,1.6000,0
2022-11-09,1.6000,1.6000,1.6000,1.6000,11
2022-11-08,1.6000,1.6000,1.6000,1.6000,30
2022-11-07,1.6000,1.6000,1.6000,1.6000,0
2022-11-04,1.6000,1.6000,1.6000,1.6000,22
2022-11-03,1.6000,1.6000,1.6000,1.6000,36
2022-11-02,1.6000,1.6000,1.6000,1.6000,0
2022-11-01,1.6000,1.6000,1.6000,1.6000,0
2022-10-31,1.6000,1.6000,1.6000,1.6000,0
